Tên kênh,Số lượt thích,Số lượt xem,Số bình luận,Tiêu đề,Ngày phát hành
ERIK Official,3576.0,215538.0,168.0,"ERIK - ""Dịu Dàng Em Đến"" (Remix Ver.) | Live at Diana Super Show 2021",2022-01-01
ERIK Official,5148.0,394671.0,705.0,"ERIK x NINJA Z - ""Chỉ Riêng Mình Ta"" (The Heroes 2021)",2021-11-01
ERIK Official,3592.0,263817.0,244.0,ERIK x ORANGE - ‘Thời Gian Sẽ Trả Lời’ (The Heroes 2021),2021-10-01
ERIK Official,83562.0,4929555.0,2329.0,ERIK - 'Dịu Dàng Em Đến' (Official MV),2021-08-01
ERIK Official,4706.0,113444.0,146.0,ERIK - 'Dịu Dàng Em Đến' (Official Teaser),2021-08-01
ERIK Official,8376.0,295045.0,884.0,"ERIK x DTAP - ""Ta Cùng Chill"" (Official MV)",2021-08-01
ERIK Official,1812.0,71276.0,155.0,"ERIK x DTAP - ""Ta Cùng Chill"" (Official Teaser)",2021-08-01
ERIK Official,50335.0,2659022.0,2535.0,"ERIK x NINJA Z - MASHUP ""Muộn Rồi Mà Sao Còn"" & ""Yêu 5"" (Ft. Khắc Hưng)",2021-08-01
ERIK Official,6700.0,518148.0,606.0,"ERIK x NINJA Z - ""Vì Anh Là Vậy"" ft. Rtee (Phiên bản The Heroes 2021)",2021-07-01
ERIK Official,5719.0,240244.0,244.0,E-log #4: Lục tủ đồ & thực hiện thử thách diện đồ đôi của Erik và Quỳnh Anh Shyn,2021-07-01
ERIK Official,18023.0,1724168.0,1124.0,"ERIK x NINJA Z - ""Kẻ Cắp Gặp Bà Già"" (Phiên bản The Heroes 2021)",2021-06-01
ERIK Official,9778.0,599988.0,629.0,"ERIK x NINJA Z - ""Ghen"" (Phiên bản The Heroes 2021)",2021-05-01
ERIK Official,4849.0,207837.0,266.0,E-log #3: Một ngày chạy show cùng Erik x Đức Phúc tại Cần Thơ,2021-05-01
ERIK Official,6457.0,214730.0,259.0,E-log #2: Erik trả lời về các mối quan hệ trong showbiz và tiết lộ người yêu hiện tại?,2021-04-01
ERIK Official,10219.0,302439.0,360.0,"E-Log #1: Thử thách ""Một ngày do Fan điều khiển"" & sự xuất hiện bất ngờ của Hoa Dâm Bụt",2021-03-01
ERIK Official,1235.0,43493.0,102.0,"ERIK - ""Anh Luôn Là Lý Do"" (MV Making)",2021-02-01
ERIK Official,9247.0,653882.0,486.0,"ERIK - ""Anh Luôn Là Lý Do"" (Dance Performance Video)",2021-01-01
ERIK Official,98821.0,5091700.0,8387.0,"ERIK - ""Anh Luôn Là Lý Do"" (Official MV)",2021-01-01
ERIK Official,8962.0,232148.0,715.0,ERIK - 'Anh Luôn Là Lý Do' (Official MV Teaser),2021-01-01
ERIK Official,4928.0,222199.0,262.0,ERIK - 'Em Không Sai Chúng Ta Sai' (Zing Music Awards 2020),2021-01-01
ERIK Official,166525.0,23251458.0,13703.0,ERIK x KHẮC HƯNG - 'Bao Giờ Đủ Lớn' (Official MV),2020-09-01
ERIK Official,4401.0,117901.0,340.0,ERIK x KHẮC HƯNG - 'Bao Giờ Đủ Lớn' #BGDL (Official Teaser),2020-09-01
ERIK Official,5068.0,316714.0,296.0,ERIK LIVE - 'Em Không Sai Chúng Ta Sai' đốt cháy sân khấu The Mask Club 240720,2020-07-01
ERIK Official,259940.0,24477672.0,11275.0,ERIK - 'Ăn Sáng Nha' (ft. Suni Hạ Linh) (Official MV),2020-06-01
ERIK Official,11796.0,545914.0,295.0,ERIK - 'Ăn Sáng Nha' (ft. Suni Hạ Linh) (Official Teaser 02),2020-06-01
ERIK Official,24256.0,960545.0,1023.0,ERIK - 'Ăn Sáng Nha' (Official Teaser 01),2020-05-01
ERIK Official,18102.0,906589.0,525.0,"ERIK - 'Em Không Sai, Chúng Ta Sai' (MV Making)",2020-05-01
ERIK Official,65114.0,9671915.0,756.0,"ERIK - 'Em Không Sai, Chúng Ta Sai' (Official Karaoke)",2020-05-01
ERIK Official,896537.0,140207340.0,52234.0,"ERIK - 'Em Không Sai, Chúng Ta Sai' (Official MV)",2020-05-01
ERIK Official,54006.0,1679234.0,2437.0,"ERIK - 'Em Không Sai, Chúng Ta Sai' | Official Audio Teaser",2020-05-01
ERIK Official,15261.0,464846.0,479.0,"ERIK -  'Em Không Sai, Chúng Ta Sai' | Official Teaser 1",2020-05-01
ERIK Official,8394.0,771169.0,416.0,Ghen CoV | Ghen Co Vy English Version | Coronavirus Song | Together we #EndCoV,2020-04-01
ERIK Official,21362.0,557724.0,829.0,ERIK COVER - ' Hơn Cả Yêu',2020-02-01
ERIK Official,130513.0,3910086.0,3929.0,ERIK x MIN x KHẮC HƯNG | 'Ghen Cô Vy',2020-02-01
ERIK Official,64646.0,9550226.0,2905.0,ERIK x ĐỨC PHÚC - 'Có Tất Cả Nhưng Thiếu Anh' & 'Hết Thương Cạn Nhớ' Tại Zing Music Awards 2019,2020-01-01
ERIK Official,48683.0,14886255.0,1073.0,Nhạc Xuân 2020 ★ ERIK ★ 'Tết Mới Trong Tim Mình' ★ [ft.Ninh Dương Lan Ngọc] (Official MV),2020-01-01
ERIK Official,57159.0,6138113.0,2257.0,ERIK - 'Tự Tâm' (Cover),2019-11-01
ERIK Official,38494.0,1271574.0,1428.0,ERIK x ĐỨC PHÚC - 'Hết Thương Cạn Nhớ',2019-10-01
ERIK Official,1413.0,57150.0,108.0,Erik Cực Ngọt Ngào Khi Live Loạt Hit Vpop Trong Minishow Đầu Tiên Tại Sài Gòn,2019-09-01
ERIK Official,8433.0,438699.0,248.0,ERIK - ' Có Tất cả Nhưng Thiếu Anh' | MV Making,2019-08-01
ERIK Official,588796.0,102314643.0,38046.0,ERIK - ‘Có Tất Cả Nhưng Thiếu Anh’ (Official MV),2019-07-01
ERIK Official,12158.0,287071.0,1171.0,ERIK - 'Có Tất Cả Nhưng Thiếu Anh' (MV Teaser),2019-07-01
ERIK Official,1583.0,72965.0,133.0,"ERIK - ""Cổ Tích"" Phiên Bản Sân Khấu Trong Mơ (Livestage)",2019-06-01
ERIK Official,12988.0,434304.0,433.0,ERIK x ĐỨC PHÚC - YÊU ĐƯỢC KHÔNG,2019-06-01
ERIK Official,5599.0,255328.0,212.0,ERIK - CHỈ LÀ TÌNH CỜ (COVER),2019-05-01
ERIK Official,3111.0,69919.0,158.0,ERIK - THE NEW FASHION FILM,2019-05-01
ERIK Official,2019.0,68246.0,93.0,The making of ERIK - ANH TA LÀ SAO?,2019-04-01
ERIK Official,2371.0,98765.0,60.0,[ATALASA?] HẬU TRƯỜNG LẦY LỘI CỦA CHUYỆN TÌNH ERIK - DUY KHÁNH - MINH,2019-04-01
ERIK Official,48569.0,1500760.0,2865.0,ERIK - ANH TA LÀ SAO? [MV Final Version],2019-04-01
ERIK Official,4242.0,195641.0,165.0,HẬU TRƯỜNG LẦY LỘI CỦA ERIK - DUY KHÁNH - JAYKII TRONG ATALASA?,2019-04-01
ERIK Official,3727.0,158654.0,126.0,"CHỦ TỊCH ERIK TƯỞNG MÌNH LÀ ""THÁNH"" GẮP THÚ BÔNG VÀ CÁI KẾT",2019-04-01
ERIK Official,2162.0,87443.0,105.0,"ERIK x DUY KHÁNH ""TÌNH BỂ BÌNH"" TRONG HẬU TRƯỜNG ""ANH TA LÀ SAO?""",2019-04-01
ERIK Official,79795.0,3359031.0,5494.0,ERIK (ft.OSAD) - ANH TA LÀ SAO? (Official MV),2019-04-01
ERIK Official,2205.0,50980.0,169.0,ERIK - ANH TA LÀ SAO? (AUDIO TEASER),2019-04-01
ERIK Official,963.0,27873.0,91.0,ERIK - ATALASA? (INDIVIDUAL TEASER 04),2019-04-01
ERIK Official,1241.0,34322.0,79.0,ERIK - ATALASA? (INDIVIDUAL TEASER 03),2019-04-01
ERIK Official,1613.0,43220.0,153.0,ERIK - ATALASA? (INDIVIDUAL TEASER 02),2019-04-01
ERIK Official,1534.0,45150.0,236.0,ERIK - ATALASA? (INDIVIDUAL TEASER 01),2019-04-01
ERIK Official,9246.0,862015.0,626.0,MASHUP CHẠM ĐÁY NỖI ĐAU - SỐNG XA ANH CHẲNG DỄ DÀNG | ERIK x BẢO ANH,2019-01-01
ERIK Official,6075.0,169301.0,457.0,ERIK - ‘ĐỪNG CÓ MƠ’ #ĐCM (DANCE VERSION),2018-12-01
ERIK Official,15218.0,739695.0,932.0,ERIK hóa 'ông chú biết hót' gây xôn xao cả phố đi bộ,2018-12-01
ERIK Official,3040.0,125918.0,330.0,ERIK - 'ĐỪNG CÓ MƠ' #ĐCM 1ST LIVESTAGE,2018-12-01
ERIK Official,66346.0,2168708.0,5901.0,ERIK - 'ĐỪNG CÓ MƠ' #ĐCM M/V,2018-12-01
ERIK Official,3.0,0.0,0.0,ERIK - 'CỔ TÍCH' 1ST LIVE STAGE | V HEARTBEAT,2018-12-01
ERIK Official,112512.0,31513062.0,4146.0,ERIK - 'MÀU NƯỚC MẮT' COVER,2018-11-01
ERIK Official,20324.0,1061653.0,1534.0,ERIK - 'HONGKONG1' COVER (Phiên Bản Bị Ốm),2018-10-01
ERIK Official,4640.0,223980.0,253.0,Câu chuyện về nhà HOA DÂM BỤT | ERIK - HÒA MINZY - ĐỨC PHÚC 🌺,2018-09-01
